MODL,REPL,MULT,DIST,TREE,ESTI_LNTH,TRUE_LNTH
100M3,R3,0.005,JC,NJ,NA,0.048889241538
100M3,R3,0.005,JC,NJ,NA,0.140276409925
100M3,R3,0.005,JC,NJ,NA,0.009300806857
100M3,R3,0.005,JC,NJ,NA,0.086355438497
100M3,R3,0.005,JC,NJ,NA,0.028380221639
100M3,R3,0.005,JC,NJ,NA,0.091885336519
100M3,R3,0.005,JC,NJ,NA,0.277675588361
100M3,R3,0.005,JC,NJ,NA,0.111955820258
100M3,R3,0.001,JC,NJ,0.05140140000000001,NA
100M3,R3,0.001,JC,NJ,0.0297698,NA
100M3,R3,0.001,JC,NJ,0.0015062,NA
100M3,R3,0.001,JC,NJ,0.0406728,NA
100M3,R3,0.001,JC,NJ,0.0200172,NA
100M3,R3,0.001,JC,NJ,0.010731500000000001,NA
100M3,R3,0.001,JC,NJ,0.013408300000000001,NA
100M3,R3,0.001,JC,NJ,0.0183047,NA
100M3,R3,0.001,JC,NJ,0.029026800000000002,NA
100M3,R3,0.001,JC,NJ,0.0403412,NA
100M3,R3,0.001,JC,NJ,0.0435211,NA
100M3,R3,0.001,JC,NJ,0.0063332,NA
100M3,R3,0.001,JC,NJ,0.0155341,NA
100M3,R3,0.001,JC,NJ,0.0585788,NA
100M3,R3,0.001,JC,NJ,0.00328,0.000887339589
100M3,R3,0.001,JC,NJ,0.08674290000000001,NA
100M3,R3,0.001,JC,NJ,0.023945,NA
100M3,R3,0.001,JC,NJ,0.0531437,NA
100M3,R3,0.001,JC,NJ,0.020918,NA
100M3,R3,0.001,JC,NJ,0.0546057,NA
100M3,R3,0.001,JC,NJ,0.0414134,NA
100M3,R3,0.001,JC,NJ,0.0025685,NA
100M3,R3,0.001,JC,NJ,0.016620100000000002,NA
100M3,R3,0.001,JC,NJ,0.0050786,NA
100M3,R3,0.001,JC,NJ,0.0080608,NA
100M3,R3,0.001,JC,NJ,0.0099944,NA
100M3,R3,0.001,JC,NJ,0.0063638,NA
100M3,R3,0.001,JC,NJ,0.0018552,NA
100M3,R3,0.001,JC,NJ,0.0130231,0.063722086466
100M3,R3,0.001,JC,NJ,0.0059611,NA
100M3,R3,0.001,JC,NJ,0.0431887,NA
100M3,R3,0.001,JC,NJ,0.0499068,NA
100M3,R3,0.001,JC,NJ,0.0066448,0.008204603439
100M3,R3,0.001,JC,NJ,0.0033601,NA
100M3,R3,0.001,JC,NJ,0.0079654,NA
100M3,R3,0.001,JC,NJ,0.0009784000000000001,0.047254214438
100M3,R3,0.001,JC,NJ,0.0855143,NA
100M3,R3,0.001,JC,NJ,0.0142486,NA
100M3,R3,0.001,JC,NJ,0.0107662,NA
100M3,R3,0.001,JC,NJ,0.004721,NA
100M3,R3,0.001,JC,NJ,0.0501216,NA
100M3,R3,0.001,JC,NJ,0.0029131,NA
100M3,R3,0.001,JC,NJ,0.061987400000000005,NA
100M3,R3,0.001,JC,NJ,0.0013586,NA
100M3,R3,0.001,JC,NJ,0.0043963000000000006,0.003411381169
100M3,R3,0.001,JC,NJ,0.0253328,NA
100M3,R3,0.001,JC,NJ,0.043575499999999996,0.001730005774
100M3,R3,0.001,JC,NJ,0.011932600000000002,NA
100M3,R3,0.001,JC,NJ,0.0213624,NA
100M3,R3,0.001,JC,NJ,0.007224400000000001,NA
100M3,R3,0.001,JC,NJ,0.025976600000000002,NA
100M3,R3,0.001,JC,NJ,0.0241284,NA
100M3,R3,0.001,JC,NJ,0.0633953,0.015026686692
100M3,R3,0.001,JC,NJ,0.0193127,NA
100M3,R3,0.001,JC,NJ,0.0058179,NA
100M3,R3,0.001,JC,NJ,0.0318235,NA
100M3,R3,0.001,JC,NJ,0.0045572,NA
100M3,R3,0.001,JC,NJ,0.0635882,NA
100M3,R3,0.001,JC,NJ,0.0484191,NA
100M3,R3,0.001,JC,NJ,0.0297432,NA
100M3,R3,0.001,JC,NJ,0.006978799999999999,NA
100M3,R3,0.001,JC,NJ,0.0053221,NA
100M3,R3,0.001,JC,NJ,0.0006291000000000001,0.04288574024
100M3,R3,0.001,JC,NJ,0.0300782,NA
100M3,R3,0.001,JC,NJ,0.001273,NA
100M3,R3,0.001,JC,NJ,0.0052996,NA
100M3,R3,0.001,JC,NJ,0.00040810000000000005,NA
100M3,R3,0.001,JC,NJ,0.032804,NA
100M3,R3,0.001,JC,NJ,0.020352000000000002,NA
100M3,R3,0.001,JC,NJ,0.0235718,NA
100M3,R3,0.001,JC,NJ,0.0014816,NA
100M3,R3,0.001,JC,NJ,0.0020005,NA
100M3,R3,0.001,JC,NJ,0.0028539,NA
100M3,R3,0.001,JC,NJ,0.0116086,NA
100M3,R3,0.001,JC,NJ,0.0012737,0.07133190487
100M3,R3,0.001,JC,NJ,0.0217679,NA
100M3,R3,0.001,JC,NJ,0.0031648,NA
100M3,R3,0.001,JC,NJ,0.010446,NA
100M3,R3,0.001,JC,NJ,0.000776,NA
100M3,R3,0.001,JC,NJ,0.0451248,NA
100M3,R3,0.001,JC,NJ,0.0151295,NA
100M3,R3,0.001,JC,NJ,0.0023036,NA
100M3,R3,0.001,JC,NJ,0.0082052,NA
100M3,R3,0.001,JC,NJ,0.0457766,NA
100M3,R3,0.001,JC,NJ,0.0025480999999999998,NA
100M3,R3,0.001,JC,NJ,0.0153821,NA
100M3,R3,0.001,JC,NJ,0.0451625,0.043092127902
100M3,R3,0.001,JC,NJ,0.0002482,NA
100M3,R3,0.001,JC,NJ,0.0197367,NA
100M3,R3,0.001,JC,NJ,0.0139736,NA
100M3,R3,0.001,JC,NJ,0.0148213,NA
100M3,R3,0.001,JC,NJ,0.0633354,0.065491452283
100M3,R3,0.001,JC,NJ,0.0127166,0.016661613733
100M3,R3,0.001,JC,NJ,0.0235753,NA
100M3,R3,0.001,JC,NJ,0.0616145,NA
100M3,R3,0.001,JC,NJ,0.0185046,NA
100M3,R3,0.001,JC,NJ,0.0159562,NA
100M3,R3,0.001,JC,NJ,0.0032685,NA
100M3,R3,0.001,JC,NJ,NA,0.00095503334
100M3,R3,0.001,JC,NJ,NA,0.003456417905
100M3,R3,0.001,JC,NJ,NA,0.015791436382
100M3,R3,0.001,JC,NJ,NA,0.00071405496
100M3,R3,0.001,JC,NJ,NA,0.020994669318
100M3,R3,0.001,JC,NJ,NA,0.002952860393
100M3,R3,0.001,JC,NJ,NA,0.010208061024
100M3,R3,0.001,JC,NJ,NA,0.022805311798
100M3,R3,0.001,JC,NJ,NA,0.002106116704
100M3,R3,0.001,JC,NJ,NA,0.006668936898
100M3,R3,0.001,JC,NJ,NA,0.000687688111
100M3,R3,0.001,JC,NJ,NA,0.034491225085
100M3,R3,0.001,JC,NJ,NA,0.025889971786
100M3,R3,0.001,JC,NJ,NA,0.001000853409
100M3,R3,0.001,JC,NJ,NA,0.039995518079
100M3,R3,0.001,JC,NJ,NA,0.013398180807
100M3,R3,0.001,JC,NJ,NA,0.003986470378
100M3,R3,0.001,JC,NJ,NA,0.00553512435
100M3,R3,0.001,JC,NJ,NA,0.00130652117
100M3,R3,0.001,JC,NJ,NA,0.023866054892
100M3,R3,0.001,JC,NJ,NA,0.04540249037
100M3,R3,0.001,JC,NJ,NA,0.069906966237
100M3,R3,0.001,JC,NJ,NA,0.032989376931
100M3,R3,0.001,JC,NJ,NA,0.011091148789
100M3,R3,0.001,JC,NJ,NA,0.010123087896
100M3,R3,0.001,JC,NJ,NA,0.002632664608
100M3,R3,0.001,JC,NJ,NA,0.046293254765
100M3,R3,0.001,JC,NJ,NA,0.015329472982
100M3,R3,0.001,JC,NJ,NA,0.019882718328
100M3,R3,0.001,JC,NJ,NA,0.00878902537
100M3,R3,0.001,JC,NJ,NA,0.031552986658
100M3,R3,0.001,JC,NJ,NA,0.022587281948
100M3,R3,0.001,JC,NJ,NA,0.000893513607
100M3,R3,0.001,JC,NJ,NA,0.025280194579
100M3,R3,0.001,JC,NJ,NA,0.024913719248
100M3,R3,0.001,JC,NJ,NA,0.002259856726
100M3,R3,0.001,JC,NJ,NA,0.067612449707
100M3,R3,0.001,JC,NJ,NA,0.019009879775
100M3,R3,0.001,JC,NJ,NA,0.004327367748
100M3,R3,0.001,JC,NJ,NA,0.008214271545
100M3,R3,0.001,JC,NJ,NA,0.064758483184
100M3,R3,0.001,JC,NJ,NA,0.060232539296
100M3,R3,0.001,JC,NJ,NA,0.012997591403
100M3,R3,0.001,JC,NJ,NA,0.009862951493
100M3,R3,0.001,JC,NJ,NA,0.008231488131
100M3,R3,0.001,JC,NJ,NA,0.053607723519
100M3,R3,0.001,JC,NJ,NA,0.004688709895
100M3,R3,0.001,JC,NJ,NA,0.030823961126
100M3,R3,0.001,JC,NJ,NA,0.017834161875
100M3,R3,0.001,JC,NJ,NA,0.051402500584
100M3,R3,0.001,JC,NJ,NA,0.002301338818
100M3,R3,0.001,JC,NJ,NA,0.010801279761
100M3,R3,0.001,JC,NJ,NA,0.007002983607
100M3,R3,0.001,JC,NJ,NA,0.004010825198
100M3,R3,0.001,JC,NJ,NA,0.068464136537
100M3,R3,0.001,JC,NJ,NA,0.001551704389
100M3,R3,0.001,JC,NJ,NA,0.035598398803
100M3,R3,0.001,JC,NJ,NA,0.015326192152
100M3,R3,0.001,JC,NJ,NA,0.032311026586
100M3,R3,0.001,JC,NJ,NA,0.035612496384
100M3,R3,0.001,JC,NJ,NA,0.013330547943
100M3,R3,0.001,JC,NJ,NA,0.007497842816
100M3,R3,0.001,JC,NJ,NA,0.005405796637
100M3,R3,0.001,JC,NJ,NA,0.014041118186
100M3,R3,0.001,JC,NJ,NA,0.048559165274
100M3,R3,0.001,JC,NJ,NA,0.002095823037
100M3,R3,0.001,JC,NJ,NA,0.013114760095
100M3,R3,0.001,JC,NJ,NA,0.016265029452
100M3,R3,0.001,JC,NJ,NA,0.009005819639
100M3,R3,0.001,JC,NJ,NA,0.05325593367
100M3,R3,0.001,JC,NJ,NA,0.040867577788
100M3,R3,0.001,JC,NJ,NA,0.00404137736
100M3,R3,0.001,JC,NJ,NA,0.005530270635
100M3,R3,0.001,JC,NJ,NA,0.042849941168
100M3,R3,0.001,JC,NJ,NA,0.004821722417
100M3,R3,0.001,JC,NJ,NA,0.024491943558
100M3,R3,0.001,JC,NJ,NA,0.001820162541
100M3,R3,0.001,JC,NJ,NA,0.011665230458
100M3,R3,0.001,JC,NJ,NA,0.026668137077
100M3,R3,0.001,JC,NJ,NA,9.8122894e-05
100M3,R3,0.001,JC,NJ,NA,0.014164821915
100M3,R3,0.001,JC,NJ,NA,0.011964475415
100M3,R3,0.001,JC,NJ,NA,0.017345122974
100M3,R3,0.001,JC,NJ,NA,0.046152998167
100M3,R3,0.001,JC,NJ,NA,0.018966141139
100M3,R4,1,JC,NJ,3.4795,0.146548708284
100M3,R4,1,JC,NJ,5.5272,NA
100M3,R4,1,JC,NJ,11.1144,0.703669224338
100M3,R4,1,JC,NJ,4.7366,0.77088853189
100M3,R4,1,JC,NJ,12.0188,NA
100M3,R4,1,JC,NJ,2.0377,NA
100M3,R4,1,JC,NJ,26.3902,NA
100M3,R4,1,JC,NJ,27.3179,NA
100M3,R4,1,JC,NJ,0.1536,NA
100M3,R4,1,JC,NJ,12.4004,NA
100M3,R4,1,JC,NJ,1.7633,NA
100M3,R4,1,JC,NJ,6.1956,NA
100M3,R4,1,JC,NJ,36.2117,NA
100M3,R4,1,JC,NJ,0.4418,NA
100M3,R4,1,JC,NJ,1.1509,NA
100M3,R4,1,JC,NJ,5.1493,NA
100M3,R4,1,JC,NJ,29.5733,NA
100M3,R4,1,JC,NJ,74.3824,NA
100M3,R4,1,JC,NJ,3.9096,NA
100M3,R4,1,JC,NJ,18.5447,NA
100M3,R4,1,JC,NJ,13.0712,0.214758311092
100M3,R4,1,JC,NJ,4.2106,NA
100M3,R4,1,JC,NJ,5.5314,NA
100M3,R4,1,JC,NJ,23.2511,NA
100M3,R4,1,JC,NJ,11.5641,0.326225176389
100M3,R4,1,JC,NJ,32.9704,0.406681959712
100M3,R4,1,JC,NJ,7.9957,NA
100M3,R4,1,JC,NJ,5.2625,NA
100M3,R4,1,JC,NJ,7.5828,0.161840524598
100M3,R4,1,JC,NJ,19.9697,NA
100M3,R4,1,JC,NJ,13.8691,NA
100M3,R4,1,JC,NJ,6.0812,NA
100M3,R4,1,JC,NJ,20.2254,NA
100M3,R4,1,JC,NJ,13.7955,NA
100M3,R4,1,JC,NJ,1.0064,NA
100M3,R4,1,JC,NJ,45.0962,NA
100M3,R4,1,JC,NJ,1.9717,NA
100M3,R4,1,JC,NJ,23.0086,NA
100M3,R4,1,JC,NJ,23.6768,NA
100M3,R4,1,JC,NJ,9.5448,NA
100M3,R4,1,JC,NJ,41.1708,NA
100M3,R4,1,JC,NJ,23.5481,NA
100M3,R4,1,JC,NJ,4.8007,0.233329841915
100M3,R4,1,JC,NJ,3.593,0.618939894292
100M3,R4,1,JC,NJ,16.2843,NA
100M3,R4,1,JC,NJ,5.3323,NA
100M3,R4,1,JC,NJ,60.7887,NA
100M3,R4,1,JC,NJ,38.6611,NA
100M3,R4,1,JC,NJ,1.7303,NA
100M3,R4,1,JC,NJ,4.4738,0.556268670228
100M3,R4,1,JC,NJ,10.4108,NA
100M3,R4,1,JC,NJ,3.6984,NA
100M3,R4,1,JC,NJ,6.1984,NA
100M3,R4,1,JC,NJ,3.6834,NA
100M3,R4,1,JC,NJ,23.9449,NA
100M3,R4,1,JC,NJ,13.3695,NA
100M3,R4,1,JC,NJ,10.1305,NA
100M3,R4,1,JC,NJ,7.8078,NA
100M3,R4,1,JC,NJ,4.4516,NA
100M3,R4,1,JC,NJ,16.4416,NA
100M3,R4,1,JC,NJ,1.8592,NA
100M3,R4,1,JC,NJ,9.2161,0.364900496421
100M3,R4,1,JC,NJ,31.6115,NA
100M3,R4,1,JC,NJ,16.8725,0.469649845813
100M3,R4,1,JC,NJ,5.5038,NA
100M3,R4,1,JC,NJ,14.8922,NA
100M3,R4,1,JC,NJ,3.3825,0.243718759346
100M3,R4,1,JC,NJ,28.7464,0.439335398969
100M3,R4,1,JC,NJ,1.6967,NA
100M3,R4,1,JC,NJ,1.8214,NA
100M3,R4,1,JC,NJ,0.2024,NA
100M3,R4,1,JC,NJ,2.1496,0.370142364845
100M3,R4,1,JC,NJ,28.5969,NA
100M3,R4,1,JC,NJ,84.6438,NA
100M3,R4,1,JC,NJ,14.1603,NA
100M3,R4,1,JC,NJ,5.6625,NA
100M3,R4,1,JC,NJ,21.026,0.66857672609
100M3,R4,1,JC,NJ,5.6277,NA
100M3,R4,1,JC,NJ,0.3904,NA
100M3,R4,1,JC,NJ,37.6401,NA
100M3,R4,1,JC,NJ,15.5967,0.674931424232
100M3,R4,1,JC,NJ,46.5673,NA
100M3,R4,1,JC,NJ,31.6446,NA
100M3,R4,1,JC,NJ,3.0577,NA
100M3,R4,1,JC,NJ,0.7463,0.28072508206
100M3,R4,1,JC,NJ,68.2353,NA
100M3,R4,1,JC,NJ,4.5504,NA
100M3,R4,1,JC,NJ,19.6546,NA
100M3,R4,1,JC,NJ,55.1854,NA
100M3,R4,1,JC,NJ,2.4324,NA
100M3,R4,1,JC,NJ,26.0799,NA
100M3,R4,1,JC,NJ,15.9683,0.206022373564
100M3,R4,1,JC,NJ,7.3241,NA
100M3,R4,1,JC,NJ,86.601,NA
100M3,R4,1,JC,NJ,20.4766,NA
100M3,R4,1,JC,NJ,3.211,NA
100M3,R4,1,JC,NJ,76.1135,NA
100M3,R4,1,JC,NJ,52.7475,NA
100M3,R4,1,JC,NJ,NA,0.269747879509
100M3,R4,1,JC,NJ,NA,0.493272898347
100M3,R4,1,JC,NJ,NA,0.251054284045
100M3,R4,1,JC,NJ,NA,0.330671431831
100M3,R4,1,JC,NJ,NA,0.210552610588
100M3,R4,1,JC,NJ,NA,0.059927260015
100M3,R4,1,JC,NJ,NA,0.089727243399
100M3,R4,1,JC,NJ,NA,0.387561404852
100M3,R4,1,JC,NJ,NA,0.275957660412
100M3,R4,1,JC,NJ,NA,0.310486417268
100M3,R4,1,JC,NJ,NA,0.266750316393
100M3,R4,1,JC,NJ,NA,0.839297442707
100M3,R4,1,JC,NJ,NA,0.085592561575
100M3,R4,1,JC,NJ,NA,0.422032468551
100M3,R4,1,JC,NJ,NA,0.121814535094
100M3,R4,1,JC,NJ,NA,0.166799332952
100M3,R4,1,JC,NJ,NA,0.053295716256
100M3,R4,1,JC,NJ,NA,0.225685536384
100M3,R4,1,JC,NJ,NA,0.335840906579
100M3,R4,1,JC,NJ,NA,0.15707578825
100M3,R4,1,JC,NJ,NA,0.751509701012
100M3,R4,1,JC,NJ,NA,0.103249089091
100M3,R4,1,JC,NJ,NA,0.455554185181
100M3,R4,1,JC,NJ,NA,0.395180699051
100M3,R4,1,JC,NJ,NA,0.153011544192
100M3,R4,1,JC,NJ,NA,0.068915861136
100M3,R4,1,JC,NJ,NA,0.341761728968
100M3,R4,1,JC,NJ,NA,0.37353055487
100M3,R4,1,JC,NJ,NA,0.556819229781
100M3,R4,1,JC,NJ,NA,0.519809122617
100M3,R4,1,JC,NJ,NA,0.237382385998
100M3,R4,1,JC,NJ,NA,0.127117588429
100M3,R4,1,JC,NJ,NA,0.356690045951
100M3,R4,1,JC,NJ,NA,0.572413775515
100M3,R4,1,JC,NJ,NA,0.092320250463
100M3,R4,1,JC,NJ,NA,0.030942314396
100M3,R4,1,JC,NJ,NA,0.007284349695
100M3,R4,1,JC,NJ,NA,0.639171635087
100M3,R4,1,JC,NJ,NA,0.200164767079
100M3,R4,1,JC,NJ,NA,0.311416560278
100M3,R4,1,JC,NJ,NA,0.217201802668
100M3,R4,1,JC,NJ,NA,0.274783071759
100M3,R4,1,JC,NJ,NA,0.440471888889
100M3,R4,1,JC,NJ,NA,0.096612901452
100M3,R4,1,JC,NJ,NA,0.241101183783
100M3,R4,1,JC,NJ,NA,0.398277033071
100M3,R4,1,JC,NJ,NA,0.439687588458
100M3,R4,1,JC,NJ,NA,0.034571565064
100M3,R4,1,JC,NJ,NA,0.314742681065
100M3,R4,1,JC,NJ,NA,0.341823490308
100M3,R4,1,JC,NJ,NA,0.226150930826
100M3,R4,1,JC,NJ,NA,0.288935924129
100M3,R4,1,JC,NJ,NA,0.079345457113
100M3,R4,1,JC,NJ,NA,0.649367743577
100M3,R4,1,JC,NJ,NA,0.31880219755
100M3,R4,1,JC,NJ,NA,0.164749168076
100M3,R4,1,JC,NJ,NA,0.033213786462
100M3,R4,1,JC,NJ,NA,0.012501779641
100M3,R4,1,JC,NJ,NA,0.40614544991
100M3,R4,1,JC,NJ,NA,0.237849301015
100M3,R4,1,JC,NJ,NA,0.162589897918
100M3,R4,1,JC,NJ,NA,0.260944410297
100M3,R4,1,JC,NJ,NA,0.517970092688
100M3,R4,1,JC,NJ,NA,0.088719206033
100M3,R4,1,JC,NJ,NA,0.060844163219
100M3,R4,1,JC,NJ,NA,0.092764899231
100M3,R4,1,JC,NJ,NA,0.502682256212
100M3,R4,1,JC,NJ,NA,0.508917718998
100M3,R4,1,JC,NJ,NA,0.253482945104
100M3,R4,1,JC,NJ,NA,0.166681786144
100M3,R4,1,JC,NJ,NA,0.118628314987
100M3,R4,1,JC,NJ,NA,0.146804424198
100M3,R4,1,JC,NJ,NA,0.664367284461
100M3,R4,1,JC,NJ,NA,0.122714521833
100M3,R4,1,JC,NJ,NA,0.517163100219
100M3,R4,1,JC,NJ,NA,0.453909766545
100M3,R4,1,JC,NJ,NA,0.210767378532
100M3,R4,1,JC,NJ,NA,0.280653957326
100M3,R4,0.1,JC,NJ,0.34795,1.161039613616
100M3,R4,0.1,JC,NJ,0.55272,NA
100M3,R4,0.1,JC,NJ,1.11144,0.169315955155
100M3,R4,0.1,JC,NJ,0.47366,0.546507044264
100M3,R4,0.1,JC,NJ,1.20188,NA
100M3,R4,0.1,JC,NJ,0.20377,NA
100M3,R4,0.1,JC,NJ,2.6390200000000004,NA
100M3,R4,0.1,JC,NJ,2.73179,NA
100M3,R4,0.1,JC,NJ,0.015359999999999999,NA
100M3,R4,0.1,JC,NJ,1.24004,NA
100M3,R4,0.1,JC,NJ,0.17633000000000001,NA
100M3,R4,0.1,JC,NJ,0.61956,NA
100M3,R4,0.1,JC,NJ,3.62117,NA
100M3,R4,0.1,JC,NJ,0.044180000000000004,NA
100M3,R4,0.1,JC,NJ,0.11509000000000001,NA
100M3,R4,0.1,JC,NJ,0.51493,0.489448294313
100M3,R4,0.1,JC,NJ,2.9573300000000002,NA
100M3,R4,0.1,JC,NJ,7.43824,NA
100M3,R4,0.1,JC,NJ,0.39096000000000003,NA
100M3,R4,0.1,JC,NJ,1.85447,NA
100M3,R4,0.1,JC,NJ,1.30712,NA
100M3,R4,0.1,JC,NJ,0.42106000000000005,0.629690771333
100M3,R4,0.1,JC,NJ,0.55314,NA
100M3,R4,0.1,JC,NJ,2.32511,NA
100M3,R4,0.1,JC,NJ,1.15641,1.605380473907
100M3,R4,0.1,JC,NJ,3.29704,NA
100M3,R4,0.1,JC,NJ,0.7995700000000001,NA
100M3,R4,0.1,JC,NJ,0.52625,NA
100M3,R4,0.1,JC,NJ,0.7582800000000001,NA
100M3,R4,0.1,JC,NJ,1.9969700000000001,NA
100M3,R4,0.1,JC,NJ,1.38691,NA
100M3,R4,0.1,JC,NJ,0.60812,NA
100M3,R4,0.1,JC,NJ,2.0225400000000002,NA
100M3,R4,0.1,JC,NJ,1.37955,NA
100M3,R4,0.1,JC,NJ,0.10064000000000001,NA
100M3,R4,0.1,JC,NJ,4.509620000000001,NA
100M3,R4,0.1,JC,NJ,0.19717,NA
100M3,R4,0.1,JC,NJ,2.30086,NA
100M3,R4,0.1,JC,NJ,2.36768,0.324573536643
100M3,R4,0.1,JC,NJ,0.9544800000000001,0.510379038345
100M3,R4,0.1,JC,NJ,4.1170800000000005,NA
100M3,R4,0.1,JC,NJ,2.35481,NA
100M3,R4,0.1,JC,NJ,0.48007,NA
100M3,R4,0.1,JC,NJ,0.3593,0.216926896041
100M3,R4,0.1,JC,NJ,1.6284300000000003,NA
100M3,R4,0.1,JC,NJ,0.53323,NA
100M3,R4,0.1,JC,NJ,6.07887,NA
100M3,R4,0.1,JC,NJ,3.86611,NA
100M3,R4,0.1,JC,NJ,0.17303000000000002,NA
100M3,R4,0.1,JC,NJ,0.44738,NA
100M3,R4,0.1,JC,NJ,1.04108,NA
100M3,R4,0.1,JC,NJ,0.36984,0.263437053019
100M3,R4,0.1,JC,NJ,0.6198400000000001,NA
100M3,R4,0.1,JC,NJ,0.36834,NA
100M3,R4,0.1,JC,NJ,2.3944900000000002,NA
100M3,R4,0.1,JC,NJ,1.33695,NA
100M3,R4,0.1,JC,NJ,1.01305,NA
100M3,R4,0.1,JC,NJ,0.78078,NA
100M3,R4,0.1,JC,NJ,0.44516,NA
100M3,R4,0.1,JC,NJ,1.6441600000000003,NA
100M3,R4,0.1,JC,NJ,0.18592,NA
100M3,R4,0.1,JC,NJ,0.9216100000000002,NA
100M3,R4,0.1,JC,NJ,3.16115,NA
100M3,R4,0.1,JC,NJ,1.68725,NA
100M3,R4,0.1,JC,NJ,0.55038,0.970198808171
100M3,R4,0.1,JC,NJ,1.4892200000000002,NA
100M3,R4,0.1,JC,NJ,0.33825,0.408674182791
100M3,R4,0.1,JC,NJ,2.8746400000000003,NA
100M3,R4,0.1,JC,NJ,0.16967000000000002,NA
100M3,R4,0.1,JC,NJ,0.18214,NA
100M3,R4,0.1,JC,NJ,0.02024,NA
100M3,R4,0.1,JC,NJ,0.21496,NA
100M3,R4,0.1,JC,NJ,2.8596900000000005,NA
100M3,R4,0.1,JC,NJ,8.46438,NA
100M3,R4,0.1,JC,NJ,1.4160300000000001,NA
100M3,R4,0.1,JC,NJ,0.56625,0.162940824084
100M3,R4,0.1,JC,NJ,2.1026000000000002,NA
100M3,R4,0.1,JC,NJ,0.56277,NA
100M3,R4,0.1,JC,NJ,0.039040000000000005,NA
100M3,R4,0.1,JC,NJ,3.76401,NA
100M3,R4,0.1,JC,NJ,1.5596700000000001,NA
100M3,R4,0.1,JC,NJ,4.6567300000000005,NA
100M3,R4,0.1,JC,NJ,3.16446,NA
100M3,R4,0.1,JC,NJ,0.30577000000000004,NA
100M3,R4,0.1,JC,NJ,0.07463,NA
100M3,R4,0.1,JC,NJ,6.82353,NA
100M3,R4,0.1,JC,NJ,0.45504,NA
100M3,R4,0.1,JC,NJ,1.96546,NA
100M3,R4,0.1,JC,NJ,5.518540000000001,NA
100M3,R4,0.1,JC,NJ,0.24324,NA
100M3,R4,0.1,JC,NJ,2.60799,0.077692373602
100M3,R4,0.1,JC,NJ,1.59683,NA
100M3,R4,0.1,JC,NJ,0.73241,NA
100M3,R4,0.1,JC,NJ,8.6601,0.286134090022
100M3,R4,0.1,JC,NJ,2.04766,NA
100M3,R4,0.1,JC,NJ,0.3211,NA
100M3,R4,0.1,JC,NJ,7.611350000000001,NA
100M3,R4,0.1,JC,NJ,5.274750000000001,NA
100M3,R4,0.1,JC,NJ,NA,0.634356641442
100M3,R4,0.1,JC,NJ,NA,0.738902331039
100M3,R4,0.1,JC,NJ,NA,0.794970074494
100M3,R4,0.1,JC,NJ,NA,0.111786709146
100M3,R4,0.1,JC,NJ,NA,0.445641764744
100M3,R4,0.1,JC,NJ,NA,0.384355634162
100M3,R4,0.1,JC,NJ,NA,0.063272984268
100M3,R4,0.1,JC,NJ,NA,0.585839638596
100M3,R4,0.1,JC,NJ,NA,0.592081289449
100M3,R4,0.1,JC,NJ,NA,0.367836196639
100M3,R4,0.1,JC,NJ,NA,0.498355531272
100M3,R4,0.1,JC,NJ,NA,0.225896287831
100M3,R4,0.1,JC,NJ,NA,0.074511713909
100M3,R4,0.1,JC,NJ,NA,0.236768362457
100M3,R4,0.1,JC,NJ,NA,0.90205791862
100M3,R4,0.1,JC,NJ,NA,0.162203270733
100M3,R4,0.1,JC,NJ,NA,0.222145920608
100M3,R4,0.1,JC,NJ,NA,0.500662749732
100M3,R4,0.1,JC,NJ,NA,0.142666639731
100M3,R4,0.1,JC,NJ,NA,0.226527043967
100M3,R4,0.1,JC,NJ,NA,0.300579644231
100M3,R4,0.1,JC,NJ,NA,0.385885931186
100M3,R4,0.1,JC,NJ,NA,0.483868049803
100M3,R4,0.1,JC,NJ,NA,0.315877827743
100M3,R4,0.1,JC,NJ,NA,0.077285674331
100M3,R4,0.1,JC,NJ,NA,0.246389673341
100M3,R4,0.1,JC,NJ,NA,0.023962471912
100M3,R4,0.1,JC,NJ,NA,0.405927200921
100M3,R4,0.1,JC,NJ,NA,1.110554830216
100M3,R4,0.1,JC,NJ,NA,0.404584571135
100M3,R4,0.1,JC,NJ,NA,0.067745682472
100M3,R4,0.1,JC,NJ,NA,0.057595487358
100M3,R4,0.1,JC,NJ,NA,0.191374915413
100M3,R4,0.1,JC,NJ,NA,0.326963211149
100M3,R4,0.1,JC,NJ,NA,0.513135864475
100M3,R4,0.1,JC,NJ,NA,0.133786297383
100M3,R4,0.1,JC,NJ,NA,0.232562320662
100M3,R4,0.1,JC,NJ,NA,0.647920175325
100M3,R4,0.1,JC,NJ,NA,0.687337180668
100M3,R4,0.1,JC,NJ,NA,0.116253898599
100M3,R4,0.1,JC,NJ,NA,1.10835367396
100M3,R4,0.1,JC,NJ,NA,0.053422654566
100M3,R4,0.1,JC,NJ,NA,0.588902159977
100M3,R4,0.1,JC,NJ,NA,0.036806975772
100M3,R4,0.1,JC,NJ,NA,0.091855037164
100M3,R4,0.1,JC,NJ,NA,0.01264486129
100M3,R4,0.1,JC,NJ,NA,0.025159154159
100M3,R4,0.1,JC,NJ,NA,0.434742890268
100M3,R4,0.1,JC,NJ,NA,0.328596248472
100M3,R4,0.1,JC,NJ,NA,0.802927004999
